"SpecPath","SpecReadmeTag","SpecValidationErrors","ServiceFamily","ResourcePath","Version","VersionType","Type","IsTypeSpec","ServiceLifeCycle","DateCreated","JsonFiles"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/stable/2023-07-01","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2023-07-01","stable","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/stable/2023-11-01","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2023-11-01","stable","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/stable/2024-02-01","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2024-02-01","stable","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/stable/2024-10-01","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2024-10-01","stable","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/stable/2025-04-01","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2025-04-01","stable","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"redisenterprise/resource-manager/Microsoft.Cache/RedisEnterprise/stable/2025-07-01","","","redisenterprise","Microsoft.Cache/RedisEnterprise","2025-07-01","stable","mgmt","False","Brownfield","2025-09-26","redisenterprise.json"
"relay/resource-manager/Microsoft.Relay/Relay/preview/2018-01-01-preview","","","relay","Microsoft.Relay/Relay","2018-01-01-preview","preview","mgmt","False","Brownfield","2025-09-12","Namespaces-preview.json|NetworkRuleSets-preview.json|PrivateEndpointConnection-preview.json|PrivateLinkResources-preview.json"
"relay/resource-manager/Microsoft.Relay/Relay/stable/2016-07-01","","","relay","Microsoft.Relay/Relay","2016-07-01","stable","mgmt","False","Brownfield","2025-09-12","relay.json"
"relay/resource-manager/Microsoft.Relay/Relay/stable/2017-04-01","","","relay","Microsoft.Relay/Relay","2017-04-01","stable","mgmt","False","Brownfield","2025-09-12","relay.json"
"relay/resource-manager/Microsoft.Relay/Relay/stable/2021-11-01","","","relay","Microsoft.Relay/Relay","2021-11-01","stable","mgmt","False","Brownfield","2025-09-12","authorizationRules.json|hybridConnections.json|Namespaces.json|NetworkRuleSets.json|operations.json|wcfRelays.json"
"reservations/resource-manager","package-2022-11","SpecPathMismatchBetweenSpecFiles,VersionMismatchBetweenPathAndSpec,VersionMismatchBetweenSpecFiles","reservations","Microsoft.Capacity","Varies: 2020-10-25,2022-11-01","stable","mgmt","False","Brownfield","","Microsoft.Capacity/stable/2020-10-25/quota.json|Microsoft.Capacity/stable/2022-11-01/reservations.json"
"reservations/resource-manager/Microsoft.Capacity/preview/2018-06-01","","","reservations","Microsoft.Capacity","2018-06-01","preview","mgmt","False","Brownfield","2018-06-06","reservations.json"
"reservations/resource-manager/Microsoft.Capacity/preview/2019-04-01","","","reservations","Microsoft.Capacity","2019-04-01","preview","mgmt","False","Brownfield","2019-04-05","reservations.json"
"reservations/resource-manager/Microsoft.Capacity/preview/2019-07-19","","","reservations","Microsoft.Capacity","2019-07-19-preview","preview","mgmt","False","Brownfield","2020-01-23","quota.json"
"reservations/resource-manager/Microsoft.Capacity/preview/2020-10-01-preview","","","reservations","Microsoft.Capacity","2020-10-01-preview","preview","mgmt","False","Brownfield","2020-10-21","reservations.json"
"reservations/resource-manager/Microsoft.Capacity/preview/2020-11-15-preview","","","reservations","Microsoft.Capacity","2020-11-15-preview","preview","mgmt","False","Brownfield","2020-11-24","reservationsChangeDirectory.json"
"reservations/resource-manager/Microsoft.Capacity/stable/2017-11-01","","","reservations","Microsoft.Capacity","2017-11-01","stable","mgmt","False","Brownfield","2017-12-28","reservations.json"
"reservations/resource-manager/Microsoft.Capacity/stable/2021-07-01","","","reservations","Microsoft.Capacity","2021-07-01","stable","mgmt","False","Brownfield","2021-09-03","reservations.json"
"reservations/resource-manager/Microsoft.Capacity/stable/2022-03-01","","","reservations","Microsoft.Capacity","2022-03-01","stable","mgmt","False","Brownfield","2022-03-21","reservations.json"
"resourceconnector/resource-manager/Microsoft.ResourceConnector/ResourceConnector/preview/2021-10-31-preview","","","resourceconnector","Microsoft.ResourceConnector/ResourceConnector","2021-10-31-preview","preview","mgmt","False","Brownfield","2025-10-30","appliances.json"
"resourceconnector/resource-manager/Microsoft.ResourceConnector/ResourceConnector/preview/2022-04-15-preview","","","resourceconnector","Microsoft.ResourceConnector/ResourceConnector","2022-04-15-preview","preview","mgmt","False","Brownfield","2025-10-30","appliances.json"
"resourcegraph/resource-manager/Microsoft.ResourceGraph/preview/2018-09-01-preview","","","resourcegraph","Microsoft.ResourceGraph","2018-09-01-preview","preview","mgmt","False","Brownfield","2018-08-27","graphquery.json|resourcegraph.json"
"resourcegraph/resource-manager/Microsoft.ResourceGraph/preview/2020-04-01-preview","","","resourcegraph","Microsoft.ResourceGraph","2020-04-01-preview","preview","mgmt","False","Brownfield","2020-05-19","graphquery.json|resourcechanges.json|resourcegraph.json|resourceshistory.json"
"resourcegraph/resource-manager/Microsoft.ResourceGraph/preview/2021-06-01-preview","","","resourcegraph","Microsoft.ResourceGraph","2021-06-01-preview","preview","mgmt","False","Brownfield","2021-06-22","resourcegraph.json|resourceshistory.json"
"resourcegraph/resource-manager/Microsoft.ResourceGraph/stable/2019-04-01","","","resourcegraph","Microsoft.ResourceGraph","2019-04-01","stable","mgmt","False","Brownfield","2019-03-26","graphquery.json|resourcegraph.json"
"resourcegraph/resource-manager/Microsoft.ResourceGraph/stable/2021-03-01","","","resourcegraph","Microsoft.ResourceGraph","2021-03-01","stable","mgmt","False","Brownfield","2021-03-18","graphquery.json|resourcegraph.json"
"resourcegraph/resource-manager/Microsoft.ResourceGraph/stable/2022-10-01","","","resourcegraph","Microsoft.ResourceGraph","2022-10-01","stable","mgmt","False","Brownfield","2022-10-18","graphquery.json|resourcegraph.json"
"resourcegraph/resource-manager/Microsoft.ResourceGraph/stable/2024-04-01","","","resourcegraph","Microsoft.ResourceGraph","2024-04-01","stable","mgmt","False","Brownfield","2024-07-25","graphquery.json|resourcegraph.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth","package-2025-05-01","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2025-05-01","stable","mgmt","False","Brownfield","","stable/2025-05-01/ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/preview/2018-08-01","","VersionMismatchBetweenPathAndSpec","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2018-07-01-preview","preview","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/preview/2020-05-01-preview","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2020-05-01-preview","preview","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/preview/2022-05-01-preview","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2022-05-01-preview","preview","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/preview/2022-10-01-preview","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2022-10-01-preview","preview","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/preview/2023-07-01-preview","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2023-07-01-preview","preview","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/preview/2023-10-01-preview","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2023-10-01-preview","preview","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/stable/2015-01-01","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2015-01-01","stable","mgmt","False","Brownfield","2025-09-26","resourcehealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/stable/2017-07-01","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2017-07-01","stable","mgmt","False","Brownfield","2025-09-26","resourcehealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/stable/2018-07-01","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2018-07-01","stable","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/stable/2020-05-01","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2020-05-01","stable","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/stable/2022-05-01","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2022-05-01","stable","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/stable/2022-10-01","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2022-10-01","stable","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/stable/2024-02-01","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2024-02-01","stable","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcehealth/resource-manager/Microsoft.ResourceHealth/ResourceHealth/stable/2025-04-01","","","resourcehealth","Microsoft.ResourceHealth/ResourceHealth","2025-04-01","stable","mgmt","False","Brownfield","2025-09-26","ResourceHealth.json"
"resourcemover/resource-manager/Microsoft.Migrate/ResourceMover","package-2023-08-01","","resourcemover","Microsoft.Migrate/ResourceMover","2023-08-01","stable","mgmt","False","Brownfield","","stable/2023-08-01/resourcemovercollection.json"
"resourcemover/resource-manager/Microsoft.Migrate/ResourceMover/preview/2019-10-01-preview","","","resourcemover","Microsoft.Migrate/ResourceMover","2019-10-01-preview","preview","mgmt","False","Brownfield","2025-09-26","resourcemovercollection.json"
"resourcemover/resource-manager/Microsoft.Migrate/ResourceMover/stable/2021-01-01","","","resourcemover","Microsoft.Migrate/ResourceMover","2021-01-01","stable","mgmt","False","Brownfield","2025-09-26","resourcemovercollection.json"
"resourcemover/resource-manager/Microsoft.Migrate/ResourceMover/stable/2021-08-01","","","resourcemover","Microsoft.Migrate/ResourceMover","2021-08-01","stable","mgmt","False","Brownfield","2025-09-26","resourcemovercollection.json"
"resourcemover/resource-manager/Microsoft.Migrate/ResourceMover/stable/2022-08-01","","","resourcemover","Microsoft.Migrate/ResourceMover","2022-08-01","stable","mgmt","False","Brownfield","2025-09-26","resourcemovercollection.json"
"resources/resource-manager/Microsoft.Authorization/locks","package-locks-2020-05","","resources","Microsoft.Authorization/locks","2020-05-01","stable","mgmt","False","Brownfield","","stable/2020-05-01/locks.json"
"resources/resource-manager/Microsoft.Authorization/locks/stable/2015-01-01","","","resources","Microsoft.Authorization/locks","2015-01-01","stable","mgmt","False","Brownfield","2025-12-05","locks.json"
"resources/resource-manager/Microsoft.Authorization/locks/stable/2016-09-01","","","resources","Microsoft.Authorization/locks","2016-09-01","stable","mgmt","False","Brownfield","2025-12-05","locks.json"
"resources/resource-manager/Microsoft.Authorization/locks/stable/2017-04-01","","","resources","Microsoft.Authorization/locks","2017-04-01","stable","mgmt","False","Brownfield","2025-12-05","locks.json"
"resources/resource-manager/Microsoft.Authorization/policy","package-policy-2025-03-stable","","resources","Microsoft.Authorization/policy","2025-03-01","stable","mgmt","False","Brownfield","","stable/2025-03-01/policyAssignments.json|stable/2025-03-01/policyDefinitions.json|stable/2025-03-01/policyDefinitionVersions.json|stable/2025-03-01/policySetDefinitions.json|stable/2025-03-01/policySetDefinitionVersions.json|stable/2025-03-01/policyTokens.json"
"resources/resource-manager/Microsoft.Authorization/policy/preview/2015-10-01-preview","","","resources","Microsoft.Authorization/policy","2015-10-01-preview","preview","mgmt","False","Brownfield","2025-12-05","policy.json"
"resources/resource-manager/Microsoft.Authorization/policy/preview/2017-06-01-preview","","","resources","Microsoft.Authorization/policy","2017-06-01-preview","preview","mgmt","False","Brownfield","2025-12-05","policyAssignments.json|policySetDefinitions.json"
"resources/resource-manager/Microsoft.Authorization/policy/preview/2020-07-01-preview","","","resources","Microsoft.Authorization/policy","2020-07-01-preview","preview","mgmt","False","Brownfield","2025-12-05","policyExemptions.json"
"resources/resource-manager/Microsoft.Authorization/policy/preview/2022-07-01-preview","","VersionMismatchBetweenPathAndSpec,VersionMismatchBetweenSpecFiles","resources","Microsoft.Authorization/policy","Varies: 2022-07-01-preview,v1","preview","mgmt","False","Brownfield","2025-12-05","policyExemptions.json|types.json"
"resources/resource-manager/Microsoft.Authorization/policy/preview/2022-08-01-preview","","","resources","Microsoft.Authorization/policy","2022-08-01-preview","preview","mgmt","False","Brownfield","2025-12-05","policyVariables.json|policyVariableValues.json"
"resources/resource-manager/Microsoft.Authorization/policy/preview/2024-12-01-preview","","VersionMismatchBetweenPathAndSpec,VersionMismatchBetweenSpecFiles","resources","Microsoft.Authorization/policy","Varies: 2024-12-01-preview,v3","preview","mgmt","False","Brownfield","2025-12-05","policyExemptions.json|policyVariables.json|policyVariableValues.json|types.json"
"resources/resource-manager/Microsoft.Authorization/policy/stable/2016-04-01","","","resources","Microsoft.Authorization/policy","2016-04-01","stable","mgmt","False","Brownfield","2025-12-05","policy.json"
"resources/resource-manager/Microsoft.Authorization/policy/stable/2016-12-01","","","resources","Microsoft.Authorization/policy","2016-12-01","stable","mgmt","False","Brownfield","2025-12-05","policyAssignments.json|policyDefinitions.json"
"resources/resource-manager/Microsoft.Authorization/policy/stable/2018-03-01","","","resources","Microsoft.Authorization/policy","2018-03-01","stable","mgmt","False","Brownfield","2025-12-05","policyAssignments.json|policyDefinitions.json|policySetDefinitions.json"
"resources/resource-manager/Microsoft.Authorization/policy/stable/2018-05-01","","","resources","Microsoft.Authorization/policy","2018-05-01","stable","mgmt","False","Brownfield","2025-12-05","policyAssignments.json|policyDefinitions.json|policySetDefinitions.json"
"resources/resource-manager/Microsoft.Authorization/policy/stable/2019-01-01","","","resources","Microsoft.Authorization/policy","2019-01-01","stable","mgmt","False","Brownfield","2025-12-05","policyAssignments.json|policyDefinitions.json|policySetDefinitions.json"
"resources/resource-manager/Microsoft.Authorization/policy/stable/2019-06-01","","","resources","Microsoft.Authorization/policy","2019-06-01","stable","mgmt","False","Brownfield","2025-12-05","policyAssignments.json|policyDefinitions.json|policySetDefinitions.json"
"resources/resource-manager/Microsoft.Authorization/policy/stable/2019-09-01","","","resources","Microsoft.Authorization/policy","2019-09-01","stable","mgmt","False","Brownfield","2025-12-05","policyAssignments.json|policyDefinitions.json|policySetDefinitions.json"
"resources/resource-manager/Microsoft.Authorization/policy/stable/2020-03-01","","","resources","Microsoft.Authorization/policy","2020-03-01","stable","mgmt","False","Brownfield","2025-12-05","policyAssignments.json|policyDefinitions.json|policySetDefinitions.json"
